study_id,center_row,center_col
ID_9ad1c0cd45,259,271
ID_1f5a81eb1a,304,245
ID_22ed6d475e,261,277
ID_37c698a520,273,256
ID_71ec908e5a,294,254
ID_076e07fdc6,260,228
ID_a8bb8a1aa5,277,258
ID_fe81ab0841,272,293
ID_2fd991855d,269,263
ID_8cb977ca14,255,251
ID_eaf15c0afd,296,237
ID_f0fe823535,276,169
ID_0e2fe22567,257,245
ID_5fb9797bed,259,245
ID_f03e76c5de,271,256
ID_a36e7956af,260,272
ID_0917031599,271,225
ID_a311e104a1,273,252
ID_168c4b5a84,269,242
ID_5e850a87bf,268,242
ID_bde9572845,276,251
ID_b159a7b1e5,278,247
ID_ef3e75bcc5,295,260
ID_946289570b,273,256
ID_c7832a1d4f,238,257
ID_54007535fd,261,227
ID_798c9691df,301,256
ID_e61b23e2da,263,249
ID_576027743e,273,251
ID_5e09df60be,228,226
ID_e4b12b5695,284,252
ID_6961301230,255,268
ID_01d5f6434d,262,262
ID_f1569f03ad,283,231
ID_42b9d2da07,282,282
ID_44cc7957a3,292,243
ID_234e0b2492,266,235
ID_0822a8e83c,281,276
ID_9a0dfd2b6e,255,249
ID_ee280932dc,275,267
ID_2acfa3f85e,211,222
ID_32f07d1dad,287,250
ID_91b8acd937,278,249
ID_2f530b69ef,304,250
ID_cdb719d21c,244,244
ID_3fbc2e1e04,262,260
ID_1330b975b2,274,277
ID_a680d97937,255,255
ID_d456968154,256,244
ID_45cf83d76f,252,260
ID_98cb5cbbc1,284,244
ID_b14ba8c5a8,267,271
ID_66fc250ce1,267,251
ID_8272e3f99a,274,246
ID_8756b522df,264,268
ID_4626ac82e6,272,263
ID_0bcb31747e,270,228
ID_c5f9365de0,248,254
ID_0449e9b88b,286,245
ID_f17a1942f3,254,277
ID_a39042d935,263,252
ID_5e4ad896ff,280,264
ID_cb57f409c0,272,244
ID_e13194281f,272,271
ID_a16791cd1e,252,221
ID_4ab5745a72,279,268
ID_b56a0eafc3,248,260
ID_21e5492a1f,264,257
ID_4271c469ec,292,271
ID_5fdc3fb915,259,246
ID_a60a2d5964,262,217
ID_35bba17b46,269,246
ID_a1df9a6d0b,276,250
ID_acd8df0369,243,226
ID_4044ac4447,259,247
ID_4626c209f4,270,255
ID_9f894ba3f3,267,256
ID_b8cb810498,260,262
ID_3c9230aadf,278,307
ID_adba535df1,258,262
ID_ebef6d2a00,246,262
ID_3b7416ffb6,277,259
ID_442f163ffd,253,231
ID_231b9a125c,258,253
ID_cbaf05a3a7,269,259
ID_2aea9a43e4,266,248
ID_cf3f87107b,274,242
ID_4c90adc3e9,270,270
ID_67115b56d0,268,251
ID_8541e80db4,271,244
ID_5b4b26aabb,274,254
ID_fd2a915d7f,265,257
ID_5eecb7666e,276,249
ID_3090c23520,265,248
ID_db3975c5d6,287,258
ID_fb6adabc7e,283,246
ID_54b620a01e,264,258
ID_a2426103d5,267,268
ID_44b2e27e57,255,241
ID_2bf709e506,271,236
ID_76616bbe32,290,249
ID_acf4c31d2e,256,275
ID_5284a49bd7,256,245
ID_cdad7c9ceb,275,277
ID_816c423e6a,269,249
ID_2c4116253f,269,252
ID_125726bb48,244,250
ID_aa18e26fca,290,322
ID_abe8abc0fc,268,245
ID_581a1f54c3,249,258
ID_605ccd68d2,279,263
ID_f8c163be42,261,264
ID_425426d60a,290,253
ID_a732858fcd,250,241
ID_27c5988111,289,241
ID_f23015352e,263,256
ID_933355a6d1,269,242
ID_74e5b10be6,264,275
ID_4cc652d56b,255,263
ID_ec14a754b4,276,262
ID_92abc38b2b,250,271
ID_6ba38c423e,257,273
ID_43d693168f,275,249
ID_8e9c6ffb4f,278,256
ID_71c02d7906,244,256
ID_7ef0be1bf8,270,249
ID_8d081277b2,262,233
ID_9dd14f9fa3,260,257
ID_b828512aae,248,235
ID_4cda995cb0,281,285
ID_4e03372b9b,288,264
ID_1210ab6f4f,284,258
ID_28edfe3e89,255,275
ID_55c706e4f6,249,270
ID_3a91d01ec7,273,234
ID_27f533138c,269,247
ID_7a9aaa9e9d,280,205
ID_1914112714,278,239
ID_8edf9af812,265,244
ID_05f9bf1780,277,249
ID_5b6e3b734a,264,260
ID_4d2e507683,267,219
ID_474281db8f,279,247
ID_c0d148947f,270,199
ID_0204a8ada0,251,228
ID_1daef6f77e,261,247
ID_506168ff70,271,257
ID_32a9a39943,269,244
ID_9128def192,292,251
ID_4847d0678f,272,242
ID_95738e45c3,278,237
ID_c7ca19a243,280,243
ID_77d6d67695,270,275
ID_1ab0eb5f13,254,238
ID_d888444def,275,251
ID_a792cc44a3,277,261
ID_e7168eb7a3,247,261
ID_e1ef748d2f,274,233
ID_dda7960552,267,261
ID_25381f6f50,276,252
ID_1824cba88d,264,241
ID_1236db0cd4,263,264
ID_67fb435885,272,257
ID_c82fd63084,271,197
ID_4993a4e982,263,247
ID_8c6d54477b,277,260
ID_41a6114937,264,255
ID_bbac78714d,261,270
ID_0d789b3186,268,260
ID_067b82e422,280,252
ID_a8b391bad4,276,242
ID_a5a10cc7ec,296,261
ID_4863457d29,289,245
ID_e61e175319,274,247
ID_39a6a7e702,270,185
ID_00d9f9aa3a,264,255
ID_fdab5079eb,254,269
ID_a646611a24,245,248
ID_9b49e30470,271,268
ID_8d1c048c3a,241,272
ID_0763a23230,252,231
ID_cf0193cb38,283,243
ID_5a21d0b977,282,267
ID_2cfe1fb107,278,249
ID_7b89899b76,290,264
ID_7d2cae80c2,269,262
ID_4bf60215d5,259,233
ID_d479b85cd6,267,233
ID_d5c130436b,266,241
ID_322e1e818a,269,243
ID_e6e54316f6,273,262
ID_0da05f72c1,252,254
ID_1ee30cf18d,243,223
ID_1e80f458ad,283,277
ID_58a7f54a86,284,256
ID_b3f8aa77cc,271,248
ID_5f3f56db3c,272,257
ID_fe04b11fd0,266,224
ID_42771ee857,262,272
ID_d67b734be1,266,242
ID_fddda0ec4b,253,252
ID_d7edccdb08,269,265
ID_b5e6e2c305,274,235
ID_390de72c6f,264,248
ID_a4dfc3ef6f,261,241
ID_6602233f3e,278,202
ID_8d77aff69f,284,276
ID_24a16f55ad,296,258
ID_32f943f2a5,255,263
ID_a759f54c8b,263,247
ID_dfa1d5a2e6,259,268
ID_0fe226fa27,287,248
ID_7a0ec89154,246,253
ID_2b9477bf65,260,291
ID_592a164567,261,260
ID_073900c1e4,266,217
ID_6efb0870cc,254,252
ID_1b655ca219,283,237
ID_0963704ce2,274,259
ID_ef5c042e67,272,230
ID_6f096fee51,269,215
ID_ac89ac9bba,260,307
ID_d2c1ace8f9,275,244
ID_c8fa51861f,295,245
ID_145f184354,266,250
ID_59f11a29a8,261,245
ID_14dabf3352,289,249
ID_05c037cc8f,287,232
ID_129d0931f7,283,242
ID_127228257f,261,213
ID_4980baf759,283,254
ID_8d8eebf73e,288,214
ID_e6d8620c56,291,273
ID_e2e6258041,282,239
ID_8d6022273d,258,229
ID_5a18333653,264,272
ID_77ad03fdbc,262,241
ID_a534e7b898,198,293
ID_94f8bf4c8a,275,268
ID_5c33a2b716,262,247
ID_276a354554,274,249
ID_87bd7d075e,264,257
ID_8d9cd8759b,283,257
ID_6056bc7845,252,275
ID_324869c998,266,268
ID_02c0f19600,263,253
ID_05d045be2b,249,272
ID_1eda588353,316,264
ID_f5d2dffbbc,266,234
ID_c6f74d0526,270,241
ID_eaf050335f,290,262
ID_0fff901d03,271,252
ID_cb7dd07c77,270,261
ID_27f6e53c57,235,243
ID_49feb0cf90,262,228
ID_06ae18324b,260,240
ID_770dc5c0be,260,265
ID_1474d002c5,260,328
ID_aed69c27be,266,253
ID_fc3c91e24b,274,259
ID_b7d0400331,287,220
ID_15aa686370,270,257
ID_3509b4cbd9,262,271
ID_eba7b5f441,266,237
ID_2ada498277,279,249
ID_cbcf26dc84,262,243
ID_e0e114d515,280,262
ID_e0f7f0d989,276,276
ID_79850096c8,298,258
ID_79afd03117,286,244
ID_892de73f8f,270,246
ID_2f858ba205,281,240
ID_346e984753,274,241
ID_e8f75eac44,270,254
ID_f569f7f50a,264,253
ID_061af40375,264,254
ID_c5277f0c63,275,260
ID_c59ba167eb,248,242
ID_8425d37a63,274,198
ID_79f5d64c76,277,245
ID_d94c844d5d,258,264
ID_cad3855334,278,316
ID_a82d7a8a0c,274,260
ID_dbcccc967c,272,259
ID_8d787924c8,256,249
ID_2a943dd9df,257,265
ID_845b41a984,270,256
ID_df69dbd4f3,295,257
ID_8422efb1e6,278,241
ID_d13a8781fb,277,244
ID_f32ffee2a3,255,278
ID_e6e080c940,277,237
ID_f86d986403,288,263
ID_302ca5af07,280,234
ID_f27e38fdfd,262,271
ID_f107ec73d0,268,255
ID_64b58b622d,274,243
ID_2ebeb18920,260,248
ID_5294a98fb5,283,274
ID_a4aa2e57c8,290,265
ID_6aa3dd3999,262,248
ID_5ff362170a,275,241
ID_54f592076c,278,251
ID_163906674a,261,276
ID_17ba2ebcf8,262,267
ID_59dbb8c39d,274,246
ID_6359248f82,268,239
ID_cd34331ee6,258,245
ID_8d2b0f3ea5,285,281
ID_cf601e50e9,272,264
ID_cff383f154,269,255
ID_b2c6428e47,280,265
ID_452d8c1e16,253,244
ID_c26c303c8f,276,185
ID_eb84c28d38,289,256
ID_3a40efce5c,284,242
ID_68b59623f0,265,259
ID_f9845852e8,284,264
ID_96cb1b11c9,273,231
ID_dc15f2e4b4,283,268
ID_549379a616,264,253
ID_4dec9f7cdb,282,225
ID_cc0a490e37,257,237
ID_9783c3cea7,273,258
ID_a33d8f462e,294,277
ID_f422fd6b33,253,231
ID_a266becbb8,262,264
ID_d3608687b7,285,243
ID_298cb730a8,265,253
ID_25d2aff403,256,264
ID_0ffe2e93df,276,266
ID_6ad392c4d6,290,232
ID_07684592af,269,254
ID_edd597eb38,260,254
ID_7f082acb30,244,256
ID_bb795c83ee,222,247
ID_6d1c0d482a,268,225
ID_b35e0843e9,256,256
ID_b30126d6e0,293,257
ID_180b10e366,258,262
ID_8ea9d8efbd,278,246
ID_9f86ca2e59,275,241
ID_3a91117e41,263,274
ID_0b9e78b135,276,220
ID_160ffdbd6c,262,252
ID_c330746894,261,240
ID_ed7de8148b,289,284
ID_845ed00cd7,278,257
ID_af772078d5,241,245
ID_52f6d89321,271,226
ID_2daea11f15,266,256
ID_9e5b1014e1,264,250
ID_26ec7cf9e0,268,241
ID_d3419d22bd,279,216
ID_53f8ba78ed,271,254
ID_8606019c3e,287,235
ID_2209a7294f,297,255
ID_4784b0979b,250,278
ID_25ed6546a7,291,222
ID_375f3267d4,281,241
ID_14ce8d62d1,268,252
ID_fa85ad9531,273,257
ID_265a970bc7,242,246
ID_427812511c,276,234
ID_faf1886e6d,277,241
ID_49d2773cce,299,251
ID_42bfe86711,265,242
ID_f2524aee89,260,249
ID_55f72c7bad,276,258
ID_8e3c29e212,271,252
ID_5f0587c48d,292,282
ID_1f3e0c2c5c,262,214
ID_0b219e5796,283,254
ID_db8381fa3d,271,246
ID_14d45a10eb,277,268
ID_139310998e,272,263
ID_d9cfbcff8a,262,242
ID_456f38e007,278,252
ID_006a2c59e4,267,242
ID_77ea1fb497,279,245
ID_d8c3afd3f3,279,264
ID_9312baf96d,272,238
ID_2dcec0527e,260,255
ID_23653f237f,255,252
ID_9dbe6588ab,252,242
ID_9c5f843b76,272,211
ID_c65a8916b6,270,261
ID_d367040a98,274,249
ID_e7118582fc,258,262
ID_9b4b4287bb,261,272
ID_d0e9d95484,270,271
ID_2d0908e8cb,263,259
ID_f1b8c61935,261,255
ID_bcc8abfac2,276,260
ID_a66b94d1d6,272,258
ID_8b1da180ae,257,262
ID_2a01dc2aa9,272,249
ID_1b68b8ae6a,255,250
ID_89bc8673f3,277,274
ID_1edece3c60,275,253
ID_38a36fbc0f,291,235
ID_f4c4c0d6fe,270,256
ID_56b8ca6e8b,296,271
ID_1c7e5065e3,281,337
ID_eacd55bb7f,286,266
ID_9b136a55ee,254,267
ID_44213166b5,272,254
ID_d238b96cd4,268,275
ID_0c1b849caa,280,281
ID_6e5aa00d1b,273,222
ID_8cdbd94386,272,252
ID_725dff5ccb,246,252
ID_cb2817c00a,274,249
ID_5ced1acf58,272,246
ID_813553087a,265,284
ID_eec908d1e3,283,261
ID_da550f08c1,324,283
ID_adab6af926,263,252
ID_fd25a14a13,260,261
ID_f18a8eccc1,237,247
ID_176d08d269,290,273
ID_d1503baa55,276,244
ID_63d866817f,259,249
ID_f13a1c05a6,305,286
ID_32c108c9b1,278,228
ID_970b2ae63c,262,220
ID_bbe5b3a519,277,284
ID_44615cefb0,259,230
ID_ff881badf5,266,240
ID_248dcc3d3e,265,296
ID_f32ca6748c,247,150
ID_8126dd995b,268,265
ID_0387ab53a6,292,223
ID_d4a3b04729,250,259
ID_90a82bc818,255,245
ID_cbf82c941f,263,253
ID_98581a03ae,283,312
ID_63174771a0,274,250
ID_e864225e1d,270,290
ID_1daf0af29d,247,251
ID_a0f42aabd7,283,261
ID_d2c37a5c5e,270,242
ID_128c485c4a,270,231
ID_d6fe48e74c,284,246
ID_c566fc40ec,269,256
ID_321c0edebb,256,282
ID_e261610d42,269,216
ID_0d1efacad5,270,249
ID_f127591756,264,261
ID_b5bb6eea64,264,264
ID_7f6c5ed050,256,261
ID_1e2182211d,282,248
ID_2f961ae268,277,280
ID_99342169e6,269,255
ID_eee39d5b47,258,248
ID_8f443dba89,281,251
ID_0fa900e9fd,262,182
ID_3efc21b66c,272,271
ID_c01d13702c,255,229
ID_5d8767a6ac,257,261
ID_e136700699,260,240
ID_320c691733,274,278
ID_88f5eb9ef0,278,254
ID_2cfaef940d,273,252
ID_46bbad02bb,288,261
ID_137d229206,274,250
ID_00c8d96e23,272,257
ID_1bea744a9b,284,255
ID_03c4b8af7c,253,258
ID_7923e2d704,279,235
ID_e071807761,274,236
ID_a341666191,256,264
ID_cfd023877b,286,252
ID_7c4931353e,279,289
ID_067a2cc9d7,294,238
ID_c497093ce3,251,258
ID_2fcb9240bf,269,251
ID_ff3483914e,262,267
ID_a48b73712e,259,240
ID_b042155545,256,265
ID_679e111c0a,281,256
ID_1164bcdb07,279,267
ID_6e472a85e6,279,241
ID_d89f0d6291,276,239
ID_7d9a70db79,270,259
ID_44346d7d2d,258,248
ID_51a06f50b1,280,259
ID_7f7a38e739,267,260
ID_b4c0504c69,253,267
ID_67499a09ca,286,270
ID_c67a1eeb88,280,224
ID_1331b97d24,262,264
ID_34d62959a8,272,242
ID_0911b7b289,264,259
ID_635a43aea7,277,253
ID_086c4ecc9c,267,265
ID_7b7ed47314,270,236
ID_e63ea92799,240,252
ID_a589ce5f70,273,223
ID_9ccfea617d,261,277
ID_792347584a,281,253
ID_4cf9d03860,274,262
ID_127eb8a33e,274,250
ID_c37417b0de,269,241
ID_2a48d6807f,276,255
ID_5741ecabf4,257,197
ID_9fcb4322ef,299,253
ID_24f4530b08,275,263
ID_cec00d1e48,265,275
ID_fe57180a54,262,268
ID_5b50db7df6,263,269
ID_52679cc203,286,251
ID_d1bdaff817,249,231
ID_0dd6fe8541,274,246
ID_43d6a9cbdf,272,247
ID_a611d9c951,264,254
ID_96bd46d4d5,258,265
ID_5fdb01f61d,263,251
ID_3490d5f902,281,274
ID_3b255aa0e3,272,273
ID_64e8c6d30b,283,253
ID_6933417ca5,272,276
ID_f6416b6b68,267,245
ID_f092978684,257,260
ID_b68d81584b,281,305
ID_c044ec4df3,309,235
ID_a82bb0c920,259,240
ID_341f6cbe22,248,267
ID_58c66b885b,260,286
ID_5b1d34850d,280,271
ID_3523c260a7,265,272
ID_d2615c320f,250,248
ID_022a3dfd9a,252,262
ID_ddfbde7f8c,271,273
ID_74a9aae9ff,274,275
ID_3ece7a82dd,288,251
ID_5632c1f884,248,235
ID_8f24e6f20c,280,245
ID_cb9b6c8b52,255,239
ID_9cd6166fe1,272,255
ID_48b6805aa9,256,294
ID_d0bc3a82b3,273,235
ID_31b786fcee,280,215
ID_0c81662368,284,249
ID_d3f006ca11,284,264
ID_764198548c,271,242
ID_644ca6992e,273,255
ID_2b6de0a154,270,255
ID_ac2cb31422,249,240
ID_d626b2dfcb,224,218
ID_c94d0fadc3,272,271
ID_063b968266,277,305
ID_b5f766dee7,265,262
ID_f27e0ec1aa,259,250
ID_9fa8a71c47,290,261
ID_2b9f9cd29b,280,260
ID_a02db69b75,274,226
ID_2a8e13ede0,287,266
ID_009e7f76d6,272,261
ID_ad97cbe61c,268,253
ID_24d844e2b1,277,216
ID_8589833b52,252,242
ID_e16bac7468,272,264
ID_43b4a2f0e1,274,256
ID_39ba18476f,265,237
ID_d8a0af30bd,269,254
ID_dcd9d107fc,281,253
ID_b4f792258c,272,260
ID_e62edfaa21,276,275
ID_8b4f5df04d,257,240
ID_f16fb6ca6a,297,261
ID_4451af8b38,272,279
ID_3946f3d699,256,246
ID_16c163fa19,277,268
ID_310dcb276f,264,268
ID_caaea54f2d,267,267
ID_0ac4c9b864,258,253
ID_23abd506b7,261,258
ID_a507e85825,271,242
ID_0616224fa0,283,289
ID_7274fc84a8,259,256
ID_75fcc3e464,279,246
ID_426593d50f,275,245
ID_3bc890790d,259,249
ID_d585bac33c,247,243
ID_d12360d524,270,231
ID_7a50278155,274,283
ID_be1e145f8d,275,262
ID_4e297d0e1d,261,270
ID_3088f66d82,258,254
ID_767bc946d4,262,230
ID_08f5108584,267,270
ID_0180f90094,266,294
ID_79143c8d6e,267,263
ID_a509b4807c,286,255
ID_54d729d036,249,254
ID_6ea8c20057,268,276
ID_33dd6749bb,274,273
ID_17619e0f3f,257,264
ID_980bea7ac3,270,235
ID_e5e2655cc5,266,260
ID_f0d6a9b0c1,277,256
ID_b47859311c,285,253
ID_e7a82ca256,278,247
ID_a6f9ee4198,258,248
ID_052ede6f39,284,255
ID_4e352d6b06,280,259
ID_496f46c0ca,258,239
ID_072e9736e2,268,259
ID_081435b876,270,230
ID_69afc55d6d,264,253
ID_d6c8cff6b6,250,250
ID_1c6ef6b69e,265,256
ID_bef2451054,277,254
ID_3d4d66d87c,274,247
ID_0045311f33,266,236
ID_7b609f05cc,277,245
ID_1dcbf3bec8,299,251
ID_3aab2526c0,281,259
ID_a22f1cbea4,263,269
ID_f8699439c1,250,310
ID_08ab655627,260,254
ID_5fb9a11475,251,256
ID_588b4fdac7,260,256
ID_0edeb2957a,269,249
ID_3826ce6044,264,260
ID_7ced6b4326,271,252
ID_d386251768,256,224
ID_c7641432af,270,251
ID_534fdd3bc2,285,256
ID_664bedcebe,249,252
ID_e62ef56058,253,282
ID_2edc095dbe,263,234
ID_84ecffd84b,281,256
ID_99d7b5a014,252,233
ID_dc20b7d160,263,255
ID_9e4d049e0b,277,258
ID_066605c137,289,257
ID_d5b0e4cd30,279,259
ID_78f311fc54,262,225
ID_851b60337c,281,255
ID_8e4ee54c35,267,257
ID_d6a22e641e,263,262
ID_2646b13b51,290,240
ID_ee25676e54,265,227
ID_d05887b2ee,281,191
ID_b8027e66db,269,258
ID_cd9731a58e,273,248
ID_34a4e07c62,269,255
ID_a9a06a9663,272,254
ID_bc0c722701,285,241
ID_9fc2a92eb3,261,256
ID_fb39ab64f2,248,245
ID_b8f8145282,284,233
ID_1cd5ce0b16,280,249
ID_7cd15ed71e,274,269
ID_c4bb08fe88,256,221
ID_2f7964fc67,258,252
ID_23cbd75c25,287,237
ID_9be5e5f640,258,250
ID_dbaf392baf,296,277
ID_3cceadb072,284,246
ID_0cbe68b602,266,256
ID_20198acdf1,266,264
ID_2c6bbdd81d,298,257
ID_2de9ccc9d2,250,252
ID_f367087669,277,229
ID_3e95e61964,270,272
ID_f719748a1c,265,240
ID_ddb3cea6f7,280,259
ID_1d351aef1b,265,248
ID_12f82627a9,271,312
ID_9f6e0bc43c,275,258
ID_b1da04ef0e,250,252
ID_21c2350692,288,258
ID_d3caa94b97,294,260
ID_66099020ae,301,261
ID_c7063c63f6,285,254
ID_e7cdc3dbd2,272,229
ID_48368efa27,273,262
ID_3b8e8510df,251,240
ID_7c74dc52c3,258,289
ID_85bedc39a0,261,206
ID_8d69c3ed79,275,265
ID_f0dad55d79,268,257
ID_66571921f9,274,238
ID_287e3bbbee,276,240
ID_802aad3a57,257,254
ID_ae3cb4bc5e,266,221
ID_603dab55c8,272,303
ID_de7be6aa92,242,250
ID_f39a1302a1,267,186
ID_fa30a88670,283,253
ID_14f2bc62f9,235,268
ID_5c561fc659,254,242
ID_029446afd9,272,222
ID_7466479006,279,271
ID_33ca51e3c6,294,256
ID_9e1e0f978d,278,274
ID_50d2252032,266,253
ID_6440c0e9a0,261,298
ID_99352aa1ae,270,265
ID_11970bb71d,261,247
ID_4f51adcc1f,253,241
ID_107bf8bdee,278,247
ID_81d0455f5f,251,220
ID_8a85a7de9b,278,274
ID_3b7e6f08b5,260,267
ID_825f47bc67,273,226
ID_714903de12,275,212
ID_c18f449a53,264,297
ID_2138238432,274,261
ID_3afc18845c,262,248
ID_346e934476,224,271
ID_332efe966d,269,260
ID_69e7109b28,256,248
ID_b0e3bcd7c7,227,247
ID_8699f4edb4,253,249
ID_60c288db0b,264,236
ID_b90b0f095c,261,260
ID_9e16aa1df8,281,256
ID_ab53d1904b,271,259
ID_c854bc3015,249,259
ID_901b050db3,258,263
ID_39d434018d,286,226
ID_ae19417cc9,268,253
ID_bf0990ec95,275,264
ID_cae1f3c1c5,269,245
ID_0fb8ba6c63,277,260
ID_55bd2d2807,263,250
ID_c3c5a8cd48,256,264
ID_d7d0022cce,271,228
ID_f77cc280a3,267,259
ID_f5c659e260,290,253
ID_c477a0c20e,267,254
ID_ef183e658c,253,253
ID_6b016329ff,279,253
ID_657ae98824,253,250
ID_346be60a73,261,240
ID_951afc814d,253,251
ID_11c2550fb7,276,244
ID_7e7bc358af,273,274
ID_719ccfdc56,265,258
ID_38d7bedd20,275,251
ID_2c09d16ea1,275,257
ID_cc029c22cd,283,239
ID_2598dd276f,296,202
ID_eafdbf32ff,242,243
ID_9933598d50,259,261
ID_b28d6d7acc,271,245
ID_fe48ab0500,265,261
ID_2eb99cfa8c,268,241
ID_71acd26e33,252,250
ID_7880e983a2,297,262
ID_36018106cd,271,242
ID_5f459a548c,256,259
ID_7ae93980a1,296,245
ID_b939a173d9,257,250
ID_e924ccfe3b,266,244
ID_73ba8fee4e,257,246
ID_016a191948,264,235
ID_f1f5b27c61,267,229
ID_3d25d982f2,238,269
ID_02ca85ea41,275,249
ID_3148e622c1,284,258
ID_36671dcfa7,275,251
ID_20873b94b8,287,237
ID_bcc6fbef0d,299,238
ID_896b69a318,273,250
ID_ad8cfff494,266,270
ID_5c6555ff2a,286,268
ID_7c90215d1c,252,256
ID_55c9288594,269,261
ID_828724c66a,259,223
ID_0ecdcfab6a,268,270
ID_6a80c9f8d4,209,254
ID_3e46adb20c,279,243
ID_f0d981f04c,290,242
ID_cbb6e59210,267,237
ID_3486523110,277,237
ID_7f696c0bec,268,239
ID_c98e5af588,269,258
ID_d63fe693d7,260,255
ID_019b703079,274,234
ID_2ed1352359,266,264
ID_1603417490,275,261
ID_31b62358b7,287,255
ID_5c2dd3a189,260,261
ID_53e6cbfa7c,246,229
ID_bf615ea88d,256,259
ID_676e17fc9a,271,258
ID_d17053848c,259,297
ID_f52cdadbb0,264,245
ID_2cee0de36d,278,251
ID_39c0ca000f,289,247
ID_dabac96f7e,273,266
ID_ef2b22b1a2,265,241
ID_48b136d7ac,280,260
ID_3485b4c03c,278,258
ID_f4269bb2d5,276,259
ID_8ce2df586c,281,261
ID_a0f2733097,267,229
ID_ae3d99b912,278,244
ID_815164d4c7,264,243
ID_721b5ffebc,273,249
ID_6ef748c061,279,241
ID_3221a9b0fe,278,245
ID_4b08f0f75b,276,265
ID_3352a0291d,278,264
ID_360510e8ca,278,259
ID_1cd4dc2348,268,251
ID_10cca3d4f5,286,261
ID_682984b017,265,264
ID_ee4cb421ad,267,268
ID_0dfa98921a,284,232
ID_abd02e0b8c,294,241
ID_14d5aa3149,252,224
ID_f2930419a7,284,248
ID_71bd285406,276,248
ID_c6c09f3968,261,244
ID_0fc6741eba,260,250
ID_5695ce1afc,262,243
ID_eb89b76b13,255,257
ID_2186e5cf1f,290,248
ID_1ad3e3dfc9,265,251
ID_42104ccb38,274,248
ID_8f2285df25,274,254
ID_0a01a4f069,255,262
ID_f83311e0d0,274,227
ID_ea15b88236,290,265
ID_0cec879146,290,247
ID_e961da3bcf,283,266
ID_1225ca7060,297,241
ID_ba30f7b968,279,249
ID_baa7d4c7cc,287,285
ID_dcd62bde59,295,261
ID_c8c79be2f0,286,257
ID_d5f2a229e6,240,255
ID_68c9f32c89,258,243
ID_a36d8c8246,271,237
ID_0eafa5a5a2,285,290
ID_e47a880ca5,281,237
ID_4b31fc54d5,270,261
ID_b96faede68,278,241
ID_205296c76b,273,245
ID_7d3cae827e,295,255
ID_adf9efb93b,296,256
ID_51f4d2571b,288,263
ID_50bf60f788,284,304
ID_71c905eb88,281,258
ID_d2231546d1,252,251
ID_252e5eaf81,232,256
ID_d6c60fe8c3,270,260
ID_cd20d1fc05,269,241
ID_61a2c76fc1,289,267
ID_8c3bd75627,298,274
ID_a6d5ea8f25,273,256
ID_cd399e3ecb,287,247
ID_8ccb546305,268,235
ID_38d8227e06,266,257
ID_065c2e79fc,261,254
ID_d8952a7aa9,277,267
ID_06720d7d62,271,239
ID_63e3dee9f6,284,270
ID_a79895db1c,266,232
ID_b978b1e8b0,267,256
ID_4136e67b6b,271,250
ID_a070dd2cc2,257,253
ID_4edfca50e4,272,281
ID_4a86c0e51c,256,250
ID_3156889b4a,265,263
ID_9840d4dcd9,266,263
ID_0dc379cbc5,297,258
ID_586644f1e0,256,273
ID_ad88e518d5,250,243
ID_e45fe92fc7,273,262
ID_694bae6137,257,247
ID_b49614c489,262,234
ID_494ec7e9f2,277,258
ID_74c326db55,264,243
ID_452a1db777,280,267
ID_e32a43d1a6,286,254
ID_c220115d77,272,234
ID_45fb94b5e0,257,258
ID_f6ba531560,280,254
ID_c13fff6e61,260,237
ID_7fc438ede2,293,237
ID_352f4930a0,258,264
ID_de802792e4,273,243
ID_52c18ea57c,293,257
ID_ad60d9f8c8,271,253
ID_2f3a79ca9e,280,243
ID_dab718eec7,242,256
ID_d15b36a0b1,262,255
ID_684be4eae4,284,250
ID_6317a06429,265,237
ID_2f4e19c12b,262,269
ID_e454a5c37f,290,272
ID_9cf192ead5,248,250
ID_052db75d82,299,256
ID_e4a171bb39,275,250
ID_4e533fc238,270,241
ID_f26d8c743e,263,261
ID_6143aeccba,265,263
ID_284d9a4fe5,247,236
ID_93a8784812,245,229
ID_2d48da9ed5,294,245
ID_58215eb326,269,218
ID_cd6999702c,257,271
ID_cd6ff85d52,298,270
ID_1a86d718fc,241,285
ID_385fbda990,255,251
ID_7b01c5aa1b,237,210
ID_1685aa2877,276,248
ID_85a4bcdb08,258,254
ID_0263a81845,269,257
ID_1e79e4e1bd,248,194
ID_59a957fac4,245,255
ID_3f20171bee,275,268
ID_fc6871b1a8,259,237
ID_2a9b6d923a,271,263
ID_fe3d487d28,260,299
ID_064bdf8d0a,265,255
ID_2982f257b5,337,256
ID_1d37106b9d,266,254
ID_ac4860207f,268,247
ID_ed081aa402,273,251
ID_63038aac95,281,235
ID_a4acf7e9f9,281,261
ID_831a4f4f7d,258,252
ID_9f4b41b7f9,267,252
ID_d7a98c3fee,268,263
ID_d9859f1e24,219,252
ID_0dfe16f8bb,249,253
ID_a96d2809af,259,286
ID_dde88a52ce,246,249
ID_bd5ac26f5e,275,257
ID_d99860d785,256,244
ID_1d0e45b644,260,236
ID_bd7f7b0f61,288,245
ID_fd60d72f82,251,226
ID_828ff661e4,265,245
ID_4e051240f5,266,222
ID_64759e2297,267,270
ID_bc6c5c2fe1,256,257
ID_aa69c4c4ac,248,239
ID_4a700fa57d,273,257
